dataset,0.60,0.65,0.70,0.75,0.80,0.85,0.90,0.95
medlfqav2_conditional,0.000 ± 0.000,0.002 ± 0.001,0.010 ± 0.002,0.045 ± 0.003,0.138 ± 0.006,0.286 ± 0.008,0.490 ± 0.009,0.728 ± 0.008
